,EquationNumber,Equation,AnswerIsCorrect,Answer,CorrectAnswer
2968,eq_2968.jpeg,-62x + 20,1,-0.03,-0.03
2969,eq_2969.jpeg,-60x + 82,1,-0.18,-0.18
2970,eq_2970.jpeg,46x - 35,0,-90,-0.54
2971,eq_2971.jpeg,-22x - 88,1,-0.5,-0.5
2972,eq_2972.jpeg,46x + 1,0,-23,-2.15
2973,eq_2973.jpeg,43x - 11,1,-0.05,-0.05
2974,eq_2974.jpeg,-7x - 78,1,-18.86,-18.86
2975,eq_2975.jpeg,77x - 11,1,0.57,0.57
2976,eq_2976.jpeg,-37x - 96,1,-3.11,-3.11
2977,eq_2977.jpeg,-99x - 81,0,-27,-0.68
2978,eq_2978.jpeg,-32x + 10,0,97,-2.78
2979,eq_2979.jpeg,-49x + 2,1,-1.12,-1.12
2980,eq_2980.jpeg,55x + 37,1,-0.53,-0.53
2981,eq_2981.jpeg,-34x + 25,1,-0.97,-0.97
2982,eq_2982.jpeg,-73x - 53,1,-0.53,-0.53
2983,eq_2983.jpeg,-39x - 24,1,-2.74,-2.74
2984,eq_2984.jpeg,-20x - 77,1,0.55,0.55
2985,eq_2985.jpeg,55x - 8,0,55,1.18
2986,eq_2986.jpeg,82x + 36,1,-1.28,-1.28
2987,eq_2987.jpeg,78x + 38,1,-0.51,-0.51
2988,eq_2988.jpeg,64x - 92,1,0.67,0.67
2989,eq_2989.jpeg,60x + 17,0,21,0.0
2990,eq_2990.jpeg,52x + 32,1,0.62,0.62
2991,eq_2991.jpeg,-23x + 89,1,5.48,5.48
2992,eq_2992.jpeg,41x + 60,0,35,-0.78
2993,eq_2993.jpeg,39x + 25,0,67,1.15
2994,eq_2994.jpeg,-66x - 24,1,-1.42,-1.42
2995,eq_2995.jpeg,72x - 69,1,0.19,0.19
2996,eq_2996.jpeg,-58x - 94,1,-3.22,-3.22
2997,eq_2997.jpeg,-51x + 69,0,8,1.67
2998,eq_2998.jpeg,67x + 91,1,-1.28,-1.28
2999,eq_2999.jpeg,-59x + 13,0,-5,0.41
3000,eq_3000.jpeg,40x + 27,1,1.62,1.62
3001,eq_3001.jpeg,97x - 52,1,0.42,0.42
3002,eq_3002.jpeg,67x - 49,1,0.1,0.1
3003,eq_3003.jpeg,-19x - 37,0,85,-3.84
3004,eq_3004.jpeg,-56x + 42,1,1.91,1.91
3005,eq_3005.jpeg,39x + 96,0,-24,-0.23
3006,eq_3006.jpeg,32x + 48,0,69,-3.19
3007,eq_3007.jpeg,-18x - 62,1,1.67,1.67
3008,eq_3008.jpeg,-74x + 69,1,0.19,0.19
3009,eq_3009.jpeg,-88x - 17,0,-87,-0.89
3010,eq_3010.jpeg,25x - 14,1,-2.28,-2.28
3011,eq_3011.jpeg,62x - 62,1,-0.58,-0.58
3012,eq_3012.jpeg,14x + 92,1,-6.64,-6.64
3013,eq_3013.jpeg,-76x - 19,0,-69,0.16
3014,eq_3014.jpeg,-18x - 32,0,15,1.11
3015,eq_3015.jpeg,14x - 35,1,4.43,4.43
3016,eq_3016.jpeg,46x + 80,0,97,-3.17
3017,eq_3017.jpeg,94x + 78,0,-26,-0.48
3018,eq_3018.jpeg,-93x - 39,1,-1.26,-1.26
3019,eq_3019.jpeg,93x + 97,1,-2.02,-2.02
3020,eq_3020.jpeg,24x + 24,0,12,-4.21
3021,eq_3021.jpeg,24x + 64,1,-5.92,-5.92
3022,eq_3022.jpeg,-33x - 63,1,0.67,0.67
3023,eq_3023.jpeg,86x - 58,1,0.91,0.91
3024,eq_3024.jpeg,-2x + 87,0,31,20.0
3025,eq_3025.jpeg,76x - 15,0,98,-1.07
3026,eq_3026.jpeg,50x + 77,0,-81,-0.08
3027,eq_3027.jpeg,86x + 72,0,71,-0.64
3028,eq_3028.jpeg,90x + 52,0,-57,-1.64
3029,eq_3029.jpeg,59x - 98,0,42,2.46
3030,eq_3030.jpeg,-50x - 13,1,-1.4,-1.4
3031,eq_3031.jpeg,-30x - 82,0,-83,-4.6
3032,eq_3032.jpeg,48x + 2,1,0.33,0.33
3033,eq_3033.jpeg,4x + 44,0,79,-5.75
3034,eq_3034.jpeg,78x - 29,1,-0.15,-0.15
3035,eq_3035.jpeg,-40x - 55,0,-26,-2.75
3036,eq_3036.jpeg,8x - 17,1,13.12,13.12
3037,eq_3037.jpeg,85x + 73,1,-1.8,-1.8
3038,eq_3038.jpeg,96x - 2,1,-0.02,-0.02
3039,eq_3039.jpeg,84x - 77,1,0.4,0.4
3040,eq_3040.jpeg,40x - 88,1,1.18,1.18
3041,eq_3041.jpeg,-16x - 13,1,-5.94,-5.94
3042,eq_3042.jpeg,-75x + 72,1,-0.17,-0.17
3043,eq_3043.jpeg,-62x - 85,0,-59,-1.77
3044,eq_3044.jpeg,16x + 44,0,88,0.69
3045,eq_3045.jpeg,-61x + 48,0,47,0.72
3046,eq_3046.jpeg,87x - 80,1,1.1,1.1
3047,eq_3047.jpeg,18x - 14,1,-3.0,-3.0
3048,eq_3048.jpeg,-45x + 67,1,3.29,3.29
3049,eq_3049.jpeg,-29x - 94,1,-2.21,-2.21
3050,eq_3050.jpeg,71x + 77,1,0.3,0.3
3051,eq_3051.jpeg,63x - 99,0,-54,0.49
3052,eq_3052.jpeg,22x - 48,1,-1.45,-1.45
3053,eq_3053.jpeg,24x + 56,1,-1.08,-1.08
3054,eq_3054.jpeg,69x - 66,0,42,1.48
3055,eq_3055.jpeg,79x - 54,0,-68,0.47
3056,eq_3056.jpeg,97x - 73,0,48,1.35
3057,eq_3057.jpeg,-40x + 71,1,3.88,3.88
3058,eq_3058.jpeg,-46x + 90,0,51,3.96
3059,eq_3059.jpeg,-70x + 33,0,-19,1.07
3060,eq_3060.jpeg,-39x + 78,1,2.36,2.36
3061,eq_3061.jpeg,-13x + 28,1,8.08,8.08
3062,eq_3062.jpeg,-29x - 27,0,-38,0.59
3063,eq_3063.jpeg,-77x + 82,1,1.25,1.25
3064,eq_3064.jpeg,80x - 14,0,79,0.68
3065,eq_3065.jpeg,-48x + 42,0,-49,2.73
3066,eq_3066.jpeg,-83x + 38,0,-12,-0.01
3067,eq_3067.jpeg,-79x + 47,0,-98,-0.43
3068,eq_3068.jpeg,-56x + 22,0,-70,0.11
3069,eq_3069.jpeg,-22x + 50,0,31,5.23
3070,eq_3070.jpeg,-62x + 59,0,1,0.42
3071,eq_3071.jpeg,-17x - 66,1,-3.82,-3.82
3072,eq_3072.jpeg,-90x - 38,1,-0.13,-0.13
3073,eq_3073.jpeg,50x - 12,1,-1.12,-1.12
3074,eq_3074.jpeg,77x - 30,1,1.29,1.29
3075,eq_3075.jpeg,14x - 75,1,1.14,1.14
3076,eq_3076.jpeg,46x - 41,1,1.78,1.78
3077,eq_3077.jpeg,15x - 75,1,6.67,6.67
3078,eq_3078.jpeg,63x + 96,1,-2.38,-2.38
3079,eq_3079.jpeg,70x + 39,1,-0.87,-0.87
3080,eq_3080.jpeg,-95x + 33,0,50,-0.25
3081,eq_3081.jpeg,-95x + 68,1,0.73,0.73
3082,eq_3082.jpeg,-48x + 66,0,-71,0.33
3083,eq_3083.jpeg,-67x + 84,1,0.0,0.0
3084,eq_3084.jpeg,96x - 87,0,-79,0.62
3085,eq_3085.jpeg,-32x + 35,0,-63,0.56
3086,eq_3086.jpeg,60x - 67,1,1.2,1.2
3087,eq_3087.jpeg,43x - 61,1,-0.88,-0.88
3088,eq_3088.jpeg,86x - 42,1,1.23,1.23
3089,eq_3089.jpeg,88x + 22,1,-0.44,-0.44
3090,eq_3090.jpeg,42x + 33,1,-1.95,-1.95
3091,eq_3091.jpeg,-11x - 82,1,-1.45,-1.45
3092,eq_3092.jpeg,-50x + 92,0,-36,0.48
3093,eq_3093.jpeg,-51x + 21,0,17,0.24
3094,eq_3094.jpeg,61x + 75,0,61,-1.1
3095,eq_3095.jpeg,-53x - 10,1,-1.47,-1.47
3096,eq_3096.jpeg,23x - 76,1,4.22,4.22
3097,eq_3097.jpeg,27x + 78,1,-6.56,-6.56
3098,eq_3098.jpeg,52x + 8,0,-9,0.02
3099,eq_3099.jpeg,4x - 12,1,0.5,0.5
3100,eq_3100.jpeg,98x - 29,0,46,-0.09
3101,eq_3101.jpeg,-83x + 4,1,0.95,0.95
3102,eq_3102.jpeg,84x - 69,1,0.77,0.77
3103,eq_3103.jpeg,-89x + 34,0,86,-0.06
3104,eq_3104.jpeg,69x + 56,0,-25,0.39
3105,eq_3105.jpeg,-17x - 45,0,-77,-7.41
3106,eq_3106.jpeg,6x + 3,1,3.67,3.67
3107,eq_3107.jpeg,23x + 7,1,1.48,1.48
3108,eq_3108.jpeg,-13x - 19,0,99,-5.77
3109,eq_3109.jpeg,-69x + 99,0,87,1.81
3110,eq_3110.jpeg,-65x - 58,1,-0.14,-0.14
3111,eq_3111.jpeg,33x + 61,0,27,-1.06
3112,eq_3112.jpeg,28x - 13,1,1.36,1.36
3113,eq_3113.jpeg,-51x - 77,1,-1.33,-1.33
3114,eq_3114.jpeg,-24x - 78,1,-0.17,-0.17
3115,eq_3115.jpeg,80x + 79,1,-0.01,-0.01
3116,eq_3116.jpeg,62x + 75,0,-33,-1.92
3117,eq_3117.jpeg,-7x + 36,1,-7.43,-7.43
3118,eq_3118.jpeg,-57x + 29,1,1.18,1.18
3119,eq_3119.jpeg,-15x - 84,1,-0.13,-0.13
3120,eq_3120.jpeg,53x + 61,0,-5,-1.47
3121,eq_3121.jpeg,56x - 16,0,-52,-1.16
3122,eq_3122.jpeg,1x + 45,1,-51.0,-51.0
3123,eq_3123.jpeg,-71x + 53,1,1.69,1.69
3124,eq_3124.jpeg,-92x - 40,0,18,-1.13
3125,eq_3125.jpeg,50x - 72,0,36,0.12
3126,eq_3126.jpeg,78x - 33,0,-98,0.17
3127,eq_3127.jpeg,83x + 55,0,86,0.18
3128,eq_3128.jpeg,42x + 18,0,-55,-0.12
3129,eq_3129.jpeg,-42x + 10,1,2.52,2.52
3130,eq_3130.jpeg,35x - 44,0,35,0.8
3131,eq_3131.jpeg,76x + 69,1,0.16,0.16
3132,eq_3132.jpeg,-16x - 4,1,0.56,0.56
3133,eq_3133.jpeg,-37x + 15,1,2.95,2.95
3134,eq_3134.jpeg,76x + 76,0,-83,-1.32
3135,eq_3135.jpeg,2x - 45,0,90,71.0
3136,eq_3136.jpeg,93x + 23,1,-0.54,-0.54
3137,eq_3137.jpeg,-33x - 86,1,-1.82,-1.82
3138,eq_3138.jpeg,32x + 23,0,-11,1.41
3139,eq_3139.jpeg,19x + 20,1,0.53,0.53
3140,eq_3140.jpeg,-35x + 79,1,0.4,0.4
3141,eq_3141.jpeg,48x + 5,0,-20,1.48
3142,eq_3142.jpeg,12x + 47,1,-3.25,-3.25
3143,eq_3143.jpeg,-73x - 11,0,64,-1.12
3144,eq_3144.jpeg,-10x - 41,0,95,-6.2
3145,eq_3145.jpeg,10x + 92,1,-18.1,-18.1
3146,eq_3146.jpeg,85x + 7,1,0.35,0.35
3147,eq_3147.jpeg,86x + 55,1,0.44,0.44
3148,eq_3148.jpeg,-30x + 72,1,5.4,5.4
3149,eq_3149.jpeg,69x + 61,1,-0.13,-0.13
3150,eq_3150.jpeg,-37x + 1,0,-16,-0.24
3151,eq_3151.jpeg,-30x + 52,1,2.8,2.8
3152,eq_3152.jpeg,63x - 76,0,-89,1.7
3153,eq_3153.jpeg,38x - 1,0,-64,0.63
3154,eq_3154.jpeg,27x - 54,1,3.78,3.78
3155,eq_3155.jpeg,-40x + 28,1,1.73,1.73
3156,eq_3156.jpeg,86x - 15,1,-0.69,-0.69
3157,eq_3157.jpeg,-3x - 89,0,84,-23.67
3158,eq_3158.jpeg,-74x - 25,0,-43,-1.58
3159,eq_3159.jpeg,-86x - 5,0,-34,-0.5
3160,eq_3160.jpeg,-24x + 73,1,4.5,4.5
3161,eq_3161.jpeg,36x + 1,1,0.33,0.33
3162,eq_3162.jpeg,67x - 82,0,-75,0.57
3163,eq_3163.jpeg,-25x - 58,1,-2.92,-2.92
3164,eq_3164.jpeg,55x - 7,0,-98,-0.4
3165,eq_3165.jpeg,-16x - 87,1,-5.56,-5.56
3166,eq_3166.jpeg,-9x + 54,1,9.44,9.44
3167,eq_3167.jpeg,-83x - 35,0,36,-1.54
3168,eq_3168.jpeg,-95x + 30,0,-35,0.19
3169,eq_3169.jpeg,75x - 46,1,-0.68,-0.68
3170,eq_3170.jpeg,-42x - 64,0,3,-1.76
3171,eq_3171.jpeg,27x - 10,1,1.93,1.93
3172,eq_3172.jpeg,-3x - 34,0,-6,21.67
3173,eq_3173.jpeg,-38x - 52,0,-71,-1.55
3174,eq_3174.jpeg,-91x - 59,1,-1.23,-1.23
3175,eq_3175.jpeg,-14x + 89,1,8.43,8.43
3176,eq_3176.jpeg,17x - 96,0,-24,2.35
3177,eq_3177.jpeg,-73x - 57,1,-0.32,-0.32
3178,eq_3178.jpeg,-20x - 25,0,13,2.0
3179,eq_3179.jpeg,7x + 30,0,-53,-6.43
3180,eq_3180.jpeg,-57x - 23,1,-0.6,-0.6
3181,eq_3181.jpeg,37x - 21,0,-55,2.92
3182,eq_3182.jpeg,-72x - 78,0,-27,-0.85
3183,eq_3183.jpeg,-97x + 14,0,24,-0.26
3184,eq_3184.jpeg,-54x - 89,1,-0.91,-0.91
3185,eq_3185.jpeg,42x + 20,0,89,-1.33
3186,eq_3186.jpeg,-13x - 66,0,-64,-10.15
3187,eq_3187.jpeg,-32x - 77,0,-85,-2.56
3188,eq_3188.jpeg,54x + 33,0,-30,-1.48
3189,eq_3189.jpeg,63x + 58,0,-85,-0.25
3190,eq_3190.jpeg,70x - 84,0,31,1.67
3191,eq_3191.jpeg,-60x + 81,0,73,1.8
3192,eq_3192.jpeg,-69x + 1,0,99,0.13
3193,eq_3193.jpeg,3x + 94,1,-58.33,-58.33
3194,eq_3194.jpeg,98x + 42,0,42,0.34
3195,eq_3195.jpeg,50x - 92,1,0.92,0.92
3196,eq_3196.jpeg,-93x + 3,0,95,-1.0
3197,eq_3197.jpeg,-31x + 4,1,-1.68,-1.68
3198,eq_3198.jpeg,-75x + 55,1,1.05,1.05
3199,eq_3199.jpeg,38x + 49,1,-3.68,-3.68
3200,eq_3200.jpeg,-47x - 83,0,96,0.26
3201,eq_3201.jpeg,88x + 73,1,-1.34,-1.34
3202,eq_3202.jpeg,-51x - 95,1,-0.71,-0.71
3203,eq_3203.jpeg,93x - 42,0,-80,1.04
3204,eq_3204.jpeg,-40x - 53,1,-3.4,-3.4
3205,eq_3205.jpeg,78x + 9,0,12,-0.21
3206,eq_3206.jpeg,64x - 89,1,1.22,1.22
3207,eq_3207.jpeg,-68x + 63,1,1.56,1.56
3208,eq_3208.jpeg,-46x - 61,1,-3.22,-3.22
3209,eq_3209.jpeg,-30x + 34,1,2.1,2.1
3210,eq_3210.jpeg,49x + 71,1,-0.43,-0.43
3211,eq_3211.jpeg,-49x - 22,0,-30,-2.1
3212,eq_3212.jpeg,73x + 73,0,95,-1.32
3213,eq_3213.jpeg,76x + 70,0,86,-0.93
3214,eq_3214.jpeg,-52x + 32,1,0.08,0.08
3215,eq_3215.jpeg,-6x - 65,0,3,-23.0
3216,eq_3216.jpeg,-12x + 20,1,-0.5,-0.5
3217,eq_3217.jpeg,-70x - 89,0,-67,-0.26
3218,eq_3218.jpeg,-80x + 79,1,0.89,0.89
3219,eq_3219.jpeg,-16x - 17,1,-3.06,-3.06
3220,eq_3220.jpeg,86x + 65,0,-83,-0.27
3221,eq_3221.jpeg,26x - 41,1,-1.42,-1.42
3222,eq_3222.jpeg,-17x - 96,1,-5.76,-5.76
3223,eq_3223.jpeg,54x - 25,1,-0.54,-0.54
3224,eq_3224.jpeg,32x + 92,0,-13,-0.38
3225,eq_3225.jpeg,-76x - 70,1,-1.66,-1.66
3226,eq_3226.jpeg,-33x - 21,0,-92,0.97
3227,eq_3227.jpeg,35x + 71,0,20,-0.54
3228,eq_3228.jpeg,-26x + 80,0,22,3.65
3229,eq_3229.jpeg,-10x - 33,1,2.4,2.4
3230,eq_3230.jpeg,-25x + 90,1,7.48,7.48
3231,eq_3231.jpeg,27x + 27,0,23,0.41
3232,eq_3232.jpeg,-34x - 4,0,-62,-1.94
3233,eq_3233.jpeg,-98x - 58,0,-6,-0.79
3234,eq_3234.jpeg,-98x - 53,0,37,0.26
3235,eq_3235.jpeg,-94x - 5,1,0.93,0.93
3236,eq_3236.jpeg,-74x + 20,1,-0.97,-0.97
3237,eq_3237.jpeg,-45x - 88,1,-3.82,-3.82
3238,eq_3238.jpeg,-36x - 80,0,15,-1.31
3239,eq_3239.jpeg,57x - 46,1,1.89,1.89
3240,eq_3240.jpeg,-63x + 21,0,97,1.89
3241,eq_3241.jpeg,82x + 67,0,-26,-1.66
3242,eq_3242.jpeg,-24x + 38,0,8,-1.0
3243,eq_3243.jpeg,-71x + 5,1,-0.07,-0.07
3244,eq_3244.jpeg,-85x - 8,1,-0.25,-0.25
3245,eq_3245.jpeg,84x - 12,1,0.19,0.19
3246,eq_3246.jpeg,-4x - 21,1,-24.75,-24.75
3247,eq_3247.jpeg,25x - 10,1,1.12,1.12
3248,eq_3248.jpeg,-82x + 25,0,-95,0.72
3249,eq_3249.jpeg,-99x + 45,0,54,0.93
3250,eq_3250.jpeg,-2x + 10,1,18.0,18.0
3251,eq_3251.jpeg,-37x + 8,1,2.14,2.14
3252,eq_3252.jpeg,-66x + 13,1,-1.08,-1.08
3253,eq_3253.jpeg,-99x - 42,1,-0.12,-0.12
3254,eq_3254.jpeg,48x - 23,0,-85,2.38
3255,eq_3255.jpeg,39x + 93,1,-1.9,-1.9
3256,eq_3256.jpeg,-27x + 99,0,53,2.19
3257,eq_3257.jpeg,-88x + 8,1,0.99,0.99
3258,eq_3258.jpeg,3x - 93,1,36.33,36.33
3259,eq_3259.jpeg,-64x - 55,1,0.06,0.06
3260,eq_3260.jpeg,-51x + 91,1,1.31,1.31
3261,eq_3261.jpeg,-86x + 2,1,0.2,0.2
3262,eq_3262.jpeg,85x - 74,1,1.68,1.68
3263,eq_3263.jpeg,-24x - 66,0,40,-0.04
3264,eq_3264.jpeg,-76x + 24,0,72,0.08
3265,eq_3265.jpeg,-16x + 60,1,9.81,9.81
3266,eq_3266.jpeg,-41x + 57,0,53,1.15
3267,eq_3267.jpeg,-30x - 65,0,46,-0.73
3268,eq_3268.jpeg,-7x + 44,1,-3.0,-3.0
3269,eq_3269.jpeg,55x - 94,1,2.04,2.04
3270,eq_3270.jpeg,60x + 83,0,78,-2.7
3271,eq_3271.jpeg,35x + 37,1,0.51,0.51
3272,eq_3272.jpeg,-53x - 19,1,-1.79,-1.79
3273,eq_3273.jpeg,-67x + 96,0,-7,2.09
3274,eq_3274.jpeg,-41x + 5,1,-1.0,-1.0
3275,eq_3275.jpeg,90x + 43,1,-0.39,-0.39
3276,eq_3276.jpeg,-44x - 18,0,18,0.89
3277,eq_3277.jpeg,-75x + 70,0,-68,1.71
3278,eq_3278.jpeg,-30x + 19,0,49,0.27
3279,eq_3279.jpeg,-39x - 5,1,0.87,0.87
3280,eq_3280.jpeg,23x - 66,1,0.48,0.48
3281,eq_3281.jpeg,41x - 5,1,1.54,1.54
3282,eq_3282.jpeg,-93x + 88,1,0.86,0.86
3283,eq_3283.jpeg,7x - 98,0,-88,22.86
3284,eq_3284.jpeg,-96x - 40,0,-16,-0.84
3285,eq_3285.jpeg,23x - 34,0,6,-2.39
3286,eq_3286.jpeg,-36x + 20,1,2.33,2.33
3287,eq_3287.jpeg,17x + 87,0,-64,-8.59
3288,eq_3288.jpeg,37x - 23,1,2.78,2.78
3289,eq_3289.jpeg,-2x - 58,1,-38.0,-38.0
3290,eq_3290.jpeg,-53x - 8,0,74,0.98
3291,eq_3291.jpeg,13x + 96,1,-9.92,-9.92
3292,eq_3292.jpeg,-9x - 68,0,43,-2.89
3293,eq_3293.jpeg,71x - 95,0,-100,0.82
3294,eq_3294.jpeg,-27x + 5,0,-14,-1.7
3295,eq_3295.jpeg,56x + 76,1,-1.2,-1.2
3296,eq_3296.jpeg,90x + 21,1,-0.09,-0.09
3297,eq_3297.jpeg,-92x - 54,1,0.27,0.27
3298,eq_3298.jpeg,56x + 49,0,-50,-1.91
3299,eq_3299.jpeg,-42x - 8,1,-1.69,-1.69
3300,eq_3300.jpeg,-71x + 71,1,1.55,1.55
3301,eq_3301.jpeg,-73x + 4,0,0,0.62
3302,eq_3302.jpeg,94x - 60,1,1.64,1.64
3303,eq_3303.jpeg,-95x + 64,1,-0.11,-0.11
3304,eq_3304.jpeg,14x + 92,1,-12.5,-12.5
3305,eq_3305.jpeg,-65x + 26,1,1.52,1.52
3306,eq_3306.jpeg,-37x + 43,0,42,3.57
3307,eq_3307.jpeg,-46x - 33,1,-2.04,-2.04
3308,eq_3308.jpeg,-77x + 10,0,72,0.51
3309,eq_3309.jpeg,-11x - 4,1,-6.55,-6.55
3310,eq_3310.jpeg,26x + 46,0,-31,-3.92
3311,eq_3311.jpeg,10x - 12,0,56,9.1
3312,eq_3312.jpeg,92x + 49,1,-0.09,-0.09
3313,eq_3313.jpeg,46x + 54,1,-1.0,-1.0
3314,eq_3314.jpeg,-38x - 93,1,-3.32,-3.32
3315,eq_3315.jpeg,95x + 19,0,68,0.29
3316,eq_3316.jpeg,-58x + 61,0,-41,0.48
3317,eq_3317.jpeg,43x - 7,0,-91,1.81
3318,eq_3318.jpeg,-72x + 20,0,-76,-0.83
3319,eq_3319.jpeg,-4x + 15,0,21,28.25
3320,eq_3320.jpeg,92x - 98,0,-71,1.5
3321,eq_3321.jpeg,42x + 58,1,-3.57,-3.57
3322,eq_3322.jpeg,-14x - 4,0,12,-2.29
3323,eq_3323.jpeg,29x - 70,1,0.0,0.0
3324,eq_3324.jpeg,6x + 47,0,-69,-8.67
3325,eq_3325.jpeg,-49x + 64,1,0.39,0.39
3326,eq_3326.jpeg,44x + 75,1,-3.36,-3.36
3327,eq_3327.jpeg,70x - 79,0,-36,1.5
3328,eq_3328.jpeg,-32x + 47,0,91,3.41
3329,eq_3329.jpeg,-51x - 42,1,0.75,0.75
3330,eq_3330.jpeg,-76x + 91,1,-0.07,-0.07
3331,eq_3331.jpeg,-86x - 52,0,38,0.38
3332,eq_3332.jpeg,-32x - 27,0,-50,0.81
3333,eq_3333.jpeg,-7x + 63,0,18,15.29
3334,eq_3334.jpeg,35x + 55,1,-2.91,-2.91
3335,eq_3335.jpeg,15x + 34,1,0.2,0.2
3336,eq_3336.jpeg,75x - 82,0,-82,-0.15
3337,eq_3337.jpeg,7x - 3,1,-13.43,-13.43
3338,eq_3338.jpeg,70x + 36,1,-1.4,-1.4
3339,eq_3339.jpeg,-92x + 63,0,-50,1.22
3340,eq_3340.jpeg,-6x - 66,0,-20,-0.17
3341,eq_3341.jpeg,84x + 51,1,-0.64,-0.64
3342,eq_3342.jpeg,22x + 41,1,-4.68,-4.68
3343,eq_3343.jpeg,78x - 48,1,-0.5,-0.5
3344,eq_3344.jpeg,-22x - 69,0,83,0.36
3345,eq_3345.jpeg,-85x - 62,0,-7,-0.26
3346,eq_3346.jpeg,66x + 4,0,19,-0.12
3347,eq_3347.jpeg,90x + 36,1,-0.59,-0.59
3348,eq_3348.jpeg,-10x + 74,1,-0.4,-0.4
3349,eq_3349.jpeg,-9x + 78,0,2,16.89
3350,eq_3350.jpeg,-57x - 98,1,-1.84,-1.84
3351,eq_3351.jpeg,-10x + 77,0,-33,5.2
3352,eq_3352.jpeg,-3x + 57,1,-10.33,-10.33
3353,eq_3353.jpeg,73x + 19,0,9,-1.47
3354,eq_3354.jpeg,-15x + 8,1,-1.47,-1.47
3355,eq_3355.jpeg,64x + 54,1,-0.77,-0.77
3356,eq_3356.jpeg,78x + 44,0,-50,-1.21
3357,eq_3357.jpeg,-52x - 62,0,68,-3.02
3358,eq_3358.jpeg,-49x - 75,0,-4,-1.33
3359,eq_3359.jpeg,-89x - 46,0,-1,-0.67
3360,eq_3360.jpeg,-92x - 53,1,0.43,0.43
3361,eq_3361.jpeg,48x - 40,1,-0.25,-0.25
3362,eq_3362.jpeg,6x - 16,0,65,-12.0
3363,eq_3363.jpeg,91x + 12,0,-14,0.35
3364,eq_3364.jpeg,-41x + 33,1,1.54,1.54
3365,eq_3365.jpeg,-98x + 28,1,0.3,0.3
3366,eq_3366.jpeg,-87x + 34,1,0.74,0.74
3367,eq_3367.jpeg,-20x + 99,1,8.1,8.1
3368,eq_3368.jpeg,16x + 72,0,-52,-0.12
3369,eq_3369.jpeg,-41x - 62,0,20,0.29
3370,eq_3370.jpeg,44x - 35,1,1.41,1.41
3371,eq_3371.jpeg,26x - 13,0,-19,0.69
3372,eq_3372.jpeg,-79x + 21,1,1.23,1.23
3373,eq_3373.jpeg,22x + 68,1,-3.27,-3.27
3374,eq_3374.jpeg,-23x - 46,1,-1.83,-1.83
3375,eq_3375.jpeg,31x - 85,0,90,4.26
3376,eq_3376.jpeg,63x - 63,0,68,0.43
3377,eq_3377.jpeg,-92x + 47,0,-35,1.04
3378,eq_3378.jpeg,-84x - 35,1,0.5,0.5
3379,eq_3379.jpeg,34x + 75,0,-53,0.35
3380,eq_3380.jpeg,66x - 37,0,-45,0.3
3381,eq_3381.jpeg,-11x - 96,0,92,-11.27
3382,eq_3382.jpeg,-94x + 52,1,0.38,0.38
3383,eq_3383.jpeg,-1x - 27,1,-96.0,-96.0
3384,eq_3384.jpeg,10x + 67,0,-3,-5.7
3385,eq_3385.jpeg,89x + 88,0,35,-1.28
3386,eq_3386.jpeg,13x + 73,0,-33,-13.15
3387,eq_3387.jpeg,82x + 24,1,0.68,0.68
3388,eq_3388.jpeg,-79x + 20,0,-9,0.49
3389,eq_3389.jpeg,-44x + 6,1,1.39,1.39
3390,eq_3390.jpeg,-79x - 98,0,77,-0.3
3391,eq_3391.jpeg,-22x - 62,1,-6.86,-6.86
3392,eq_3392.jpeg,50x - 62,1,0.3,0.3
3393,eq_3393.jpeg,24x - 52,0,32,4.38
3394,eq_3394.jpeg,65x + 82,0,46,-0.29
3395,eq_3395.jpeg,-25x + 71,1,1.84,1.84
3396,eq_3396.jpeg,41x - 54,0,-16,3.07
3397,eq_3397.jpeg,42x - 81,1,1.88,1.88
3398,eq_3398.jpeg,57x + 30,0,-31,0.19
3399,eq_3399.jpeg,43x - 89,0,79,0.35
3400,eq_3400.jpeg,-22x - 7,1,-2.18,-2.18
3401,eq_3401.jpeg,21x - 85,0,28,5.29
3402,eq_3402.jpeg,32x + 56,0,72,-0.5
3403,eq_3403.jpeg,12x + 49,0,-35,-12.0
3404,eq_3404.jpeg,-2x + 22,1,-25.0,-25.0
3405,eq_3405.jpeg,26x + 65,0,-43,-1.54
3406,eq_3406.jpeg,33x + 93,1,0.06,0.06
3407,eq_3407.jpeg,-98x - 70,1,-0.73,-0.73
3408,eq_3408.jpeg,12x + 88,1,-3.25,-3.25
3409,eq_3409.jpeg,62x - 46,1,1.06,1.06
3410,eq_3410.jpeg,-13x + 64,0,79,2.08
3411,eq_3411.jpeg,-81x - 44,1,-1.22,-1.22
3412,eq_3412.jpeg,-75x + 92,1,0.84,0.84
3413,eq_3413.jpeg,-61x + 1,0,-5,-1.16
3414,eq_3414.jpeg,74x + 90,1,-1.91,-1.91
3415,eq_3415.jpeg,-36x + 69,1,-0.61,-0.61
3416,eq_3416.jpeg,69x + 70,0,-67,-1.52
3417,eq_3417.jpeg,-52x + 16,1,1.04,1.04
3418,eq_3418.jpeg,31x - 57,1,-0.23,-0.23
3419,eq_3419.jpeg,21x + 8,0,-24,-4.19
3420,eq_3420.jpeg,-29x - 55,0,-80,0.86
3421,eq_3421.jpeg,83x + 55,1,-1.3,-1.3
3422,eq_3422.jpeg,-73x + 51,1,0.51,0.51
